生徒会交流会,
前日の準備物,
申し込みをQRから行う,申し込み内容はQRで読み込むと、Googleformで申し込みが例年できます。その回答通りに答えていくようにする。わからない点は生徒会担当の先生に確認する。
参加者を確認する,東福岡高校で実施のため、電車賃などが自費になります。そのため、自費でも参加したい人を募る。
課題,申し込みを行うと課題が届きます。(ない場合もあります)課題を誰が行うのか、どう行うのか、を参加者で考えて担当を決めていく。
当日の準備,
なし,
当日の仕事内容,
現地集合・現地解散,当日は開催場所に現地集合になります。遅刻、無断欠席はダメです。必ず申し込みを行った人は、参加をする。やむを得ない事情で当日参加できない場合は、必ず当日参加責任者、先生に連絡をする。
発表者を決める,当日はかなり発表することが多いです。恥ずかしがらずどんどん発表を行うようにしてください。
